timestamp,pCut::Motor_Torque,pCut::CTRL_Position_controller::Lag_error,pCut::CTRL_Position_controller::Actual_position,pCut::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Actual_position,pSvolFilm::CTRL_Position_controller::Actual_speed,pSvolFilm::CTRL_Position_controller::Lag_error,pSpintor::VAX_speed
3.00399979,0.34510874,0.01713985,628395058,-4789.35205078,5308882,4608.14648437,0.88464355,1379.99975585
3.00799979,0.50214910,-0.03952723,628395039,-4840.85058593,5308900,4603.11328125,0.89793789,1379.99975585
3.01199979,0.67099946,-0.08690845,628395020,-4806.51855468,5308919,4595.56298828,0.91123270,1379.99975585
3.01599979,0.68501913,-0.07755157,628395000,-4820.25146484,5308937,4562.84521484,0.99479162,1379.99975585
3.01999979,0.55255734,-0.02932533,628394981,-4847.71728515,5308955,4570.39550781,1.02318644,1379.99975585
3.02399979,0.48878487,0.03458350,628394962,-4765.31982421,5308974,4615.69677734,1.02117669,1379.99975585
3.02799979,0.30133995,0.06904518,628394943,-4796.21875000,5308992,4708.81640625,0.91950368,1379.99975585
3.03199979,0.28997072,0.04807567,628394923,-4761.88623046,5309011,4630.79736328,0.92172443,1379.99975585
3.03599979,0.43993806,-0.00401604,628394904,-4772.18603515,5309029,4620.72998046,0.91688174,1379.99975585
3.03999979,0.44800582,-0.02174830,628394885,-4751.58691406,5309047,4545.22802734,0.97749072,1379.99975585
3.04399979,0.58437633,-0.04954451,628394867,-4706.95458984,5309066,4598.07958984,0.97568506,1379.99975585
3.04799979,0.63671576,-0.06142711,628394848,-4748.15332031,5309084,4572.91210937,1.01595616,1379.99975585
3.05199979,0.49155575,0.00302720,628394829,-4700.08837890,5309103,4633.31396484,0.95857864,1379.99975585
3.05599978,0.38671979,0.04475915,628394810,-4672.62255859,5309121,4610.66357421,0.94368553,1379.99975585
3.05999978,0.19209085,0.08367502,628394791,-4700.08837890,5309140,4706.29931640,0.88953125,1379.99975585
3.06399978,0.29774951,0.03534579,628394773,-4624.55712890,5309158,4630.79736328,0.91188585,1379.99975585
3.06799978,0.36943060,0.00344049,628394754,-4569.62548828,5309176,4605.62988281,0.92518019,1379.99975585
3.07199978,0.43742492,-0.02893078,628394736,-4597.09130859,5309195,4557.81201171,0.97149139,1379.99975585
3.07599978,0.43119224,-0.02907407,628394718,-4583.35839843,5309213,4593.04589843,1.01578915,1379.99975585
3.07999978,0.41344502,-0.02076780,628394699,-4545.59326171,5309232,4595.56298828,1.00895047,1379.99975585
3.08399978,0.53279399,-0.04470932,628394681,-4504.39453125,5309250,4613.18017578,0.95982980,1379.99975585
3.08799978,0.27584469,0.05602467,628394663,-4470.06201171,5309269,4588.01269531,0.96305710,1379.99975585
3.09199978,0.09611080,0.09511160,628394645,-4480.36181640,5309287,4625.76416015,0.97937154,1379.99975585
3.09599978,0.01149708,0.09656107,628394628,-4425.43017578,5309305,4683.64843750,0.97031450,1379.99975585
3.09999978,0.18093840,0.00228941,628394610,-4418.56347656,5309324,4628.28027343,0.96125841,1379.99975585
3.10399978,0.29351046,-0.03468680,628394593,-4343.03271484,5309342,4618.21337890,0.97354519,1379.99975585
3.10799978,0.26485058,-0.03054809,628394575,-4308.70019531,5309361,4577.94580078,0.93046545,1379.99975585
3.11199978,0.42797604,-0.06354522,628394558,-4240.03564453,5309379,4593.04589843,0.94980001,1379.99975585
3.11599978,0.37515544,-0.04689145,628394541,-4250.33544921,5309398,4567.87841796,0.97618132,1379.99975585
3.11999978,0.39843398,-0.03653192,628394524,-4219.43652343,5309416,4582.97900390,1.04061305,1379.99975585
3.12399978,0.14583745,0.05341839,628394507,-4143.90527343,5309435,4608.14648437,1.01444208,1379.99975585
3.12799978,0.07978992,0.06948375,628394491,-4095.84033203,5309453,4686.16503906,0.99250316,1379.99975585
3.13199978,0.02387541,0.04864144,628394474,-4088.97387695,5309472,4671.06494140,0.92727524,1379.99975585
3.13599978,0.18565362,-0.00909137,628394458,-4037.47558593,5309490,4613.17968750,0.96473026,1379.99975585
3.13999978,0.15319085,-0.02562737,628394442,-4047.77514648,5309508,4605.62988281,0.92366302,1379.99975585
3.14399978,0.17202033,-0.01181721,628394426,-3975.67749023,5309527,4562.84521484,0.93473994,1379.99975585
3.14799978,0.31258302,-0.04679512,628394410,-3931.04541015,5309545,4608.14648437,0.88138830,1379.99975585
3.15199978,0.34286275,-0.05223250,628394395,-3841.78149414,5309564,4603.11328125,0.88862538,1379.99975585
3.15599978,0.20789135,-0.00789213,628394379,-3824.61547851,5309582,4618.21337890,0.89990729,1379.99975585
3.15999978,0.17351549,0.00906753,628394364,-3845.21484375,5309601,4615.69677734,0.95346939,1379.99975585
3.16399978,0.00075015,0.06411361,628394349,-3728.48510742,5309619,4688.68212890,0.97985082,1379.99975585
3.16799978,0.02284785,0.04448461,628394334,-3656.38720703,5309638,4595.56298828,0.95871335,1379.99975585
3.17199978,0.12455180,-0.00832605,628394319,-3656.38720703,5309656,4608.14648437,0.91945552,1379.99975585
3.17599978,0.16294717,-0.02726340,628394305,-3573.98974609,5309675,4557.81201171,0.90556997,1379.99975585
3.17999978,0.37205281,-0.08711051,628394291,-3556.82373046,5309693,4600.59619140,0.95711779,1379.99975585
3.18399978,0.26169842,-0.02497339,628394277,-3477.85937500,5309711,4593.04638671,0.97645324,1379.99975585
3.18799978,0.20136058,0.00050425,628394263,-3453.82690429,5309730,4603.11279296,0.99880784,1379.99975585
3.19199978,0.17647792,0.00261092,628394249,-3385.16235351,5309748,4620.72998046,0.95069378,1379.99975585
3.19599978,0.04288635,0.05420732,628394236,-3319.93090820,5309767,4706.29931640,0.90720498,1379.99975585
3.19999978,0.09352602,0.02013754,628394223,-3268.43261718,5309785,4658.48144531,0.83191013,1379.99975585
3.20399977,0.12918737,0.00126504,628394210,-3182.60180664,5309804,4610.66308593,0.85225230,1379.99975585
3.20799977,0.33060881,-0.05690431,628394197,-3117.37060546,5309822,4557.81152343,0.89373409,1379.99975585
3.21199977,0.23133723,-0.03033900,628394185,-3107.07080078,5309841,4598.07958984,0.92816901,1379.99975585
3.21599977,0.12028160,-0.00217890,628394172,-3086.47143554,5309859,4557.81152343,0.95455038,1379.99975585
3.21999977,0.17338390,-0.00826978,628394160,-3007.50732421,5309877,4595.56250000,0.96944999,1379.99975585
3.22399977,0.11050907,0.00682568,628394148,-2928.54296875,5309896,4585.49609375,0.95355105,1379.99975585
3.22799977,0.16427056,0.00502538,628394137,-2859.87841796,5309914,4671.06494140,0.90140926,1379.99975585
3.23199977,0.08723910,0.03033065,628394126,-2804.94677734,5309933,4673.58154296,0.85832965,1379.99975585
3.23599977,0.06104737,0.04040908,628394115,-2732.84912109,5309951,4635.83056640,0.86659049,1379.99975585
3.23999977,-0.01402142,0.04527282,628394104,-2684.78393554,5309970,4588.01269531,0.89699864,1379.99975585
3.24399977,-0.06246626,0.05952858,628394093,-2636.71875000,5309988,4565.36230468,0.95317268,1379.99975585
3.24799977,0.08922103,0.00665354,628394083,-2547.45483398,5310007,4595.56298828,0.94935321,1379.99975585
3.25199977,0.13528543,-0.01051235,628394073,-2471.92382812,5310025,4590.52929687,0.98378908,1379.99975585
3.25599977,0.06713193,0.00672340,628394063,-2389.52636718,5310044,4605.62988281,0.90547317,1379.99975585
3.25999977,0.04132143,0.00867986,628394054,-2348.32763671,5310062,4615.69628906,0.95098280,1379.99975585
3.26399977,0.17998065,-0.02784204,628394045,-2245.33081054,5310081,4668.54833984,0.92902565,1379.99975585
3.26799977,0.17736946,-0.04173707,628394036,-2190.39916992,5310099,4625.76367187,0.95801895,1379.99975585
3.27199977,0.18967714,-0.03438329,628394027,-2162.93334960,5310117,4620.72998046,0.87970501,1379.99975585
3.27599977,0.05580380,0.02556133,628394019,-2049.63671875,5310136,4580.46240234,0.92319923,1379.99975585
3.27999977,0.14429166,-0.00380754,628394011,-1967.23937988,5310154,4613.18017578,0.87005263,1379.99975585
3.28399977,-0.04709400,0.04059600,628394003,-1943.20678710,5310173,4590.52929687,0.90750670,1379.99975585
3.28799977,-0.01330844,0.02944040,628393995,-1819.61059570,5310191,4588.01269531,0.93187564,1379.99975585
3.29199977,0.03480526,-0.00931882,628393988,-1795.57800292,5310210,4580.46240234,0.98100274,1379.99975585
3.29599977,-0.06674841,0.02291154,628393981,-1692.58117675,5310228,4688.68212890,0.91577494,1379.99975585
3.29999977,0.11341515,-0.04894685,628393975,-1637.64953613,5310247,4653.44775390,0.89484256,1379.99975585
3.30399977,0.01365746,-0.00162649,628393968,-1538.08593750,5310265,4623.24707031,0.92122292,1379.99975585
3.30799977,0.10173184,-0.02527523,628393962,-1469.42138671,5310283,4567.87841796,0.96270573,1379.99975585
3.31199977,-0.05380083,0.02086830,628393956,-1404.19006347,5310302,4577.94580078,0.97499334,1379.99975585
3.31599977,-0.03696473,0.00954008,628393951,-1314.92614746,5310320,4593.04589843,0.93251132,1379.99975585
3.31999977,0.05247348,-0.01883029,628393946,-1215.36254882,5310339,4598.07958984,0.90151190,1379.99975585
3.32399977,-0.04864875,0.00500202,628393941,-1184.46350097,5310357,4593.04589843,0.90876525,1379.99975585
3.32799977,-0.06456682,0.00178575,628393936,-1091.76635742,5310376,4625.76367187,0.92810058,1379.99975585
3.33199977,-0.09256829,0.01179552,628393932,-1050.56762695,5310394,4671.06494140,0.98266857,1379.99975585
3.33599977,-0.10194706,0.00666284,628393928,-951.00402832,5310413,4640.86425781,0.97381651,1379.99975585
3.33999977,-0.11641229,0.00847053,628393924,-854.87365722,5310431,4628.28076171,0.95750844,1379.99975585
3.34399977,-0.17168363,0.00938320,628393921,-823.97460937,5310450,4582.97900390,0.90033411,1379.99975585
3.34799976,-0.09702240,-0.01513767,628393918,-717.54455566,5310468,4593.04589843,0.91765618,1379.99975585
3.35199976,-0.09324724,-0.01270627,628393915,-635.14709472,5310486,4575.42871093,0.95309692,1379.99975585
3.35599976,-0.12691995,-0.00789690,628393913,-583.64868164,5310505,4585.49609375,1.04189431,1379.99975585
3.35999976,-0.16317982,0.00349760,628393911,-494.38476562,5310523,4615.69677734,1.02096104,1379.99975585
3.36399976,-0.14014436,-0.00188970,628393909,-405.12084960,5310542,4681.13183593,0.98250567,1379.99975585
3.36799976,-0.07868591,-0.01856088,628393907,-322.72338867,5310560,4660.99804687,0.87298327,1379.99975585
3.37199976,-0.06790718,-0.02596521,628393906,-243.75915527,5310579,4588.01269531,0.89030432,1379.99975585
3.37599976,-0.11955508,-0.00498580,628393905,-171.66137695,5310597,4590.52880859,0.91064661,1379.99975585
3.37999976,-0.11566959,-0.00385665,628393905,-75.53100585,5310616,4565.36181640,0.99942499,1379.99975585
3.38399976,-0.11926779,-0.00492858,628393905,6.86645507,5310634,4613.18017578,1.00063991,1379.99975585
3.38799976,-0.24106661,0.02998447,628393905,61.79809570,5310653,4565.36181640,1.02157962,1379.99975585
3.39199976,-0.32113581,0.04839658,628393905,151.06201171,5310671,4600.59619140,0.98252582,1379.99975585
3.39599976,-0.42169380,0.06643915,628393906,240.32592773,5310690,4635.83056640,0.96662694,1379.99975585
3.39999976,-0.46261280,0.05074691,628393907,333.02307128,5310708,4691.19873046,0.90743827,1379.99975585
3.40399976,-0.45096886,0.03106927,628393909,405.12084960,5310726,4640.86425781,0.92677378,1379.99975585
3.40799976,-0.47561898,0.01649713,628393911,490.95153808,5310745,4618.21337890,0.91892647,1379.99975585
3.41199976,-0.51724714,0.01888799,628393913,563.04931640,5310763,4540.19433593,0.92476677,1379.99975585
3.41599976,-0.55259919,0.01429271,628393915,666.04614257,5310782,4577.94580078,0.93000751,1379.99975585
3.41999976,-0.55751007,0.01028728,628393918,745.01037597,5310800,4577.94580078,0.98759645,1379.99975585
3.42399976,-0.61634397,0.00889921,628393921,817.10815429,5310819,4620.72998046,0.98881137,1379.99975585
3.42799976,-0.55536192,-0.01255130,628393925,913.23852539,5310837,4625.76367187,0.98197090,1379.99975585
3.43199976,-0.61714398,-0.00280094,628393929,999.06921386,5310856,4696.23242187,0.93385773,1379.99975585
3.43599976,-0.57016962,-0.01879930,628393933,1078.03344726,5310874,4640.86425781,0.93567031,1379.99975585
3.43999976,-0.51122522,-0.03822422,628393937,1163.86413574,5310893,4615.69677734,0.91071009,1379.99975585
3.44399976,-0.54677671,-0.02213716,628393942,1256.56127929,5310911,4550.26171875,0.95219194,1379.99975585
3.44799976,-0.53257220,-0.02924156,628393947,1338.95874023,5310929,4610.66357421,0.95038586,1379.99975585
3.45199976,-0.60701626,-0.00290441,628393953,1424.78942871,5310948,4585.49609375,0.95160079,1379.99975585
3.45599976,-0.58594548,-0.01167154,628393958,1503.75366210,5310966,4600.59619140,0.91254705,1379.99975585
3.45999976,-0.52379870,-0.03028726,628393965,1589.58435058,5310985,4585.49609375,0.91838622,1379.99975585
3.46399976,-0.50535941,-0.03134632,628393971,1668.54858398,5311003,4638.34716796,0.94275432,1379.99975585
3.46799976,-0.53068339,-0.02416324,628393978,1757.81250000,5311022,4648.41455078,0.93591463,1379.99975585
3.47199976,-0.71571981,0.02146816,628393985,1812.74414062,5311040,4623.24707031,0.95826929,1379.99975585
3.47599976,-0.61432349,-0.00566101,628393993,1936.34033203,5311059,4608.14648437,0.96753680,1379.99975585
3.47999976,-0.52941709,-0.03163146,628394001,2011.87133789,5311077,4595.56298828,1.00901949,1379.99975585
3.48399976,-0.67748004,0.00707101,628394009,2097.70190429,5311095,4615.69677734,0.92022949,1379.99975585
3.48799976,-0.54925566,-0.03819608,628394017,2152.63354492,5311114,4590.52929687,0.92244923,1379.99975585
3.49199975,-0.48401084,-0.04550647,628394026,2279.66308593,5311132,4600.59619140,0.86024051,1379.99975585
3.49599975,-0.51586401,-0.03544998,628394035,2324.29492187,5311151,4613.18017578,0.90875309,1379.99975585
3.49999975,-0.49038997,-0.02352523,628394045,2441.02465820,5311170,4688.68212890,0.86265331,1379.99975585
3.50399975,-0.78765100,0.06383132,628394055,2485.65673828,5311188,4635.83056640,0.93836373,1379.99975585
3.50799975,-0.80056822,0.05098342,628394065,2574.92065429,5311206,4638.34716796,0.89084726,1379.99975585
3.51199975,-0.82765352,0.04985427,628394075,2650.45166015,5311225,4565.36181640,0.91924101,1379.99975585
3.51599975,-0.86147886,0.02974939,628394086,2705.38330078,5311243,4580.46240234,0.89226853,1379.99975585
3.51999975,-0.74317032,-0.00986194,628394098,2815.24658203,5311262,4565.36181640,0.95791196,1379.99975585
3.52399975,-0.70026129,-0.02439904,628394109,2894.21069335,5311280,4613.18017578,0.96415847,1379.99975585
3.52799975,-0.69105899,-0.02533912,628394121,2976.60815429,5311299,4633.31396484,0.98047381,1379.99975585
3.53199975,-0.59529417,-0.03808498,628394133,3100.20434570,5311317,4681.13183593,0.93698412,1379.99975585
3.53599975,-0.59610784,-0.02063465,628394146,3182.60180664,5311336,4658.48144531,0.89491117,1379.99975585
3.53999975,-0.70715892,0.01507759,628394159,3251.26635742,5311354,4618.21337890,0.87397879,1379.99975585
3.54399975,-0.64850836,-0.01006746,628394172,3340.53027343,5311372,4577.94580078,0.89129894,1379.99975585
3.54799975,-0.50100916,-0.03791141,628394186,3429.79418945,5311391,4565.36181640,0.93277984,1379.99975585
3.55199975,-0.69625121,0.00438928,628394199,3477.85937500,5311409,4610.66357421,0.95110851,1379.99975585
3.55599975,-0.66482084,0.00533580,628394214,3587.72265625,5311428,4580.46289062,0.93782156,1379.99975585
3.55999975,-0.74046319,0.02237486,628394228,3683.85302734,5311446,4585.49609375,0.98937124,1379.99975585
3.56399975,-0.61273694,-0.01250314,628394243,3725.05175781,5311465,4608.14648437,1.00568473,1379.99975585
3.56799975,-0.66603618,-0.00175905,628394258,3848.64794921,5311483,4703.78271484,1.00387763,1379.99975585
3.57199975,-0.51083546,-0.04547882,628394274,3924.17895507,5311502,4623.24707031,0.91247671,1379.99975585
3.57599975,-0.65510475,-0.00526309,628394289,3955.07812500,5311520,4633.31396484,0.90060466,1379.99975585
3.57999975,-0.64560079,-0.00106048,628394306,4037.47558593,5311539,4588.01269531,0.85208326,1379.99975585
3.58399975,-0.50019174,-0.02778267,628394322,4161.07177734,5311557,4605.62988281,0.92175167,1379.99975585
3.58799975,-0.59206479,-0.00444316,628394339,4212.56982421,5311575,4552.77832031,0.96222573,1379.99975585
3.59199975,-0.58557015,0.00683712,628394356,4284.66796875,5311594,4600.59667968,1.01478207,1379.99975585
3.59599975,-0.64852511,0.01185750,628394373,4349.89892578,5311612,4610.66357421,0.94049495,1379.99975585
3.59999975,-0.65621310,0.01294326,628394391,4432.29638671,5311631,4686.16503906,0.90244692,1379.99975585
3.60399975,-0.60410743,0.00249361,628394409,4555.89257812,5311649,4655.96484375,0.85694569,1379.99975585
3.60799975,-0.52521216,-0.02158665,628394427,4634.85693359,5311667,4608.14648437,0.95377784,1379.99975585
3.61199975,-0.36295071,-0.05600810,628394446,4669.18945312,5311685,4580.46240234,0.99224048,1379.99975585
3.61599975,-0.53071051,-0.00779771,628394465,4796.21875000,5311704,4570.39550781,1.01761603,1379.99975585
3.61999975,-0.63629311,0.04130029,628394484,4851.15039062,5311722,4610.66308593,0.96849441,1379.99975585
3.62399975,-0.71255576,0.04870748,628394504,4906.08203125,5311741,4610.66308593,0.93245971,1379.99975585
3.62799975,-0.45745483,-0.01714372,628394524,5019.37841796,5311759,4613.18017578,0.91615265,1379.99975585
3.63199975,-0.46023407,-0.02810382,628394544,5081.17675781,5311778,4625.76367187,0.97172909,1379.99975585
3.63599974,-0.53259783,0.00501179,628394564,5136.10839843,5311796,4676.09863281,0.98099762,1379.99975585
3.63999974,-0.46381866,-0.00778985,628394585,5256.27099609,5311815,4615.69677734,0.96006333,1379.99975585
3.64399974,-0.53189057,-0.00824081,628394606,5290.60351562,5311833,4610.66308593,0.91698181,1379.99975585
3.64799974,-0.57542616,0.00391113,628394628,5300.90332031,5311852,4565.36230468,0.93631720,1379.99975585
3.65199974,-0.57320815,0.03079712,628394649,5417.63281250,5311870,4590.52929687,0.98041194,1379.99975585
3.65599974,-0.44243985,-0.00651371,628394671,5510.33007812,5311888,4580.46240234,1.01786792,1379.99975585
3.65999974,-0.37247389,-0.02994763,628394693,5572.12792968,5311907,4605.62988281,1.01304078,1379.99975585
3.66399974,-0.52686065,0.03006601,628394716,5630.49316406,5311925,4615.69677734,0.95687216,1379.99975585
3.66799974,-0.41650402,-0.00776970,628394739,5712.89062500,5311944,4703.78271484,0.86345773,1379.99975585
3.67199974,-0.48714721,0.01025712,628394762,5750.65576171,5311962,4625.76367187,0.86366599,1379.99975585
3.67599974,-0.68316185,0.05027258,628394785,5778.12158203,5311981,4613.17968750,0.92386788,1379.99975585
